en_name,ch_name,url,ranking,area
MSc Healthcare Management,肯特大学医疗保健管理理学硕士,/majr_67561,QS排名：300+,商科 其他商科
MA Physical Acting,肯特大学身体表演文学硕士,/majr_67568,QS排名：300+,社科 影视
MA Postcolonial Studies,肯特大学后殖民研究文学硕士,/majr_67569,QS排名：300+,社科 文化
MSc Statistical Data Science,肯特大学统计数据科学理学硕士,/majr_67572,QS排名：300+,理科 数据科学
MSc Statistical Data Science with an Industrial Placement,肯特大学统计数据科学理学硕士（含实习）,/majr_67574,QS排名：300+,理科 数据科学
MA Theatre Making,肯特大学戏剧制作文学硕士,/majr_67576,QS排名：300+,社科 影视
MA Film with Practice,肯特大学电影与实践文学硕士,/majr_71548,QS排名：300+,社科 影视
MA Medieval and Early Modern Studies,肯特大学中世纪和早期现代研究文学硕士,/majr_71549,QS排名：300+,社科 文化
MS in Finance,东北大学金融硕士,/majr_65588,QS排名：300+,商科 金融
 Align Master of Science in Computer Science,东北大学计算机科学硕士,/majr_65783,QS排名：300+,工科 计算机
MS in Business Analytics,东北大学商业分析硕士,/majr_65530,QS排名：300+,商科 商业分析
MS in Economics,东北大学经济学硕士,/majr_65719,QS排名：300+,商科 经济
Master of Science in Electrical & Computer Engineering,东北大学电气与计算机工程硕士,/majr_65815,QS排名：300+,工科 电气电子
Master of Science in Mechanical Engineering,东北大学机械工程理学硕士,/majr_71843,QS排名：300+,工科 机械工程
MS in Chemical Engineering,东北大学化学工程理学硕士,/majr_71800,QS排名：300+,工科 化工
MS in Bioengineering,东北大学生物工程理学硕士,/majr_71763,QS排名：300+,工科 生物工程
Master of Science in Information Systems,东北大学信息系统硕士,/majr_65564,QS排名：300+,商科 信息系统
MS in Civil Engineering,东北大学土木工程理学硕士,/majr_71999,QS排名：300+,工科 土木工程
Master of Science in Engineering Management,东北大学工程管理理学硕士,/majr_72019,QS排名：300+,工科 工程管理
MS in International Management,东北大学国际管理理学硕士,/majr_72090,QS排名：300+,商科 管理
Master of Science in Data Science,东北大学数据科学硕士,/majr_65747,QS排名：300+,理科 数据科学
Master of Science in Data Analytics Engineering ,东北大学数据分析工程硕士,/majr_65748,QS排名：300+,理科 数据科学
MSc Computational Finance,伦敦大学皇家霍洛威学院计算金融学理学硕士,/majr_53213,QS排名：300+,商科 金工金数
MSc Computational Finance with a Year in Industry,伦敦大学皇家霍洛威学院计算金融学理学硕士（1年行业实习）,/majr_61904,QS排名：300+,商科 金工金数
MSc Finance (2 year course),伦敦大学皇家霍洛威学院金融学理学硕士（两年项目）,/majr_53222,QS排名：300+,商科 金融
MSc Finance,伦敦大学皇家霍洛威学院金融学理学硕士,/majr_53223,QS排名：300+,商科 金融
MSc Corporate Finance,伦敦大学皇家霍洛威学院公司金融学理学硕士,/majr_67402,QS排名：300+,商科 金融
MSc Data Science and Analytics,伦敦大学皇家霍洛威学院数据科学与解析理学硕士,/majr_53214,QS排名：300+,工科 计算机
MSc Machine Learning,伦敦大学皇家霍洛威学院机器学习理学硕士,/majr_53216,QS排名：300+,工科 计算机
MSc Information Security,伦敦大学皇家霍洛威学院信息安全理学硕士,/majr_53247,QS排名：300+,工科 计算机
MSc Machine Learning with a Year in Industry,伦敦大学皇家霍洛威学院机器学习理学硕士（1年行业实习）,/majr_61907,QS排名：300+,工科 计算机
MSc Information Security with a Year in Industry,伦敦大学皇家霍洛威学院信息安全理学硕士（1年行业实习）,/majr_61914,QS排名：300+,工科 计算机
MSc Artificial Intelligence,伦敦大学皇家霍洛威学院人工智能理学硕士,/majr_67398,QS排名：300+,工科 计算机
MSc Artificial Intelligence with a Year in Industry,伦敦大学皇家霍洛威学院人工智能（行业内一年）理学硕士,/majr_67399,QS排名：300+,工科 计算机
MSc Cyber Security Project Management,伦敦大学皇家霍洛威学院网络安全项目管理理学硕士,/majr_67403,QS排名：300+,工科 计算机
MSc Software Project Management,伦敦大学皇家霍洛威学院软件项目管理理学硕士,/majr_67404,QS排名：300+,工科 计算机
MSc Economics,伦敦大学皇家霍洛威学院经济学理学硕士,/majr_53220,QS排名：300+,商科 经济
MSc Economics (2 year course),伦敦大学皇家霍洛威学院经济学理学硕士（两年项目）,/majr_53221,QS排名：300+,商科 经济
MSc Accounting and Financial Management,伦敦大学皇家霍洛威学院会计与财务管理理学硕士,/majr_61915,QS排名：300+,商科 会计
"MA Consumption, Culture and Marketing",伦敦大学皇家霍洛威学院消费、文化与市场营销文学硕士,/majr_53249,QS排名：300+,商科 市场营销
MA Marketing,伦敦大学皇家霍洛威学院市场营销文学硕士,/majr_53256,QS排名：300+,商科 市场营销
MSc International Management (Marketing),伦敦大学皇家霍洛威学院国际管理（市场营销）理学硕士,/majr_61921,QS排名：300+,商科 市场营销
MSc Digital Marketing,伦敦大学皇家霍洛威学院数字化营销理学硕士,/majr_67407,QS排名：300+,商科 市场营销
MSc Social Work,伦敦大学皇家霍洛威学院社会工作理学硕士,/majr_53246,QS排名：300+,社科 社会学与社工
MSc International Relations,伦敦大学皇家霍洛威学院国际关系理学硕士,/majr_53236,QS排名：300+,社科 国际关系
MSc International Security,伦敦大学皇家霍洛威学院国际安全理学硕士,/majr_61911,QS排名：300+,社科 国际关系
MA Politics of Development,伦敦大学皇家霍洛威学院发展政治文学硕士,/majr_61912,QS排名：300+,社科 国际关系
MSc Global Futures: Culture and Creativity,伦敦大学皇家霍洛威学院全球未来:文化和创造力理学硕士,/majr_67411,QS排名：300+,社科 国际关系
MSc Global Futures: Geopolitics and Security,伦敦大学皇家霍洛威学院全球未来:地缘政治与安全理学硕士,/majr_67412,QS排名：300+,社科 国际关系
"MSc Global Futures: Justice, Development and Sustainability",伦敦大学皇家霍洛威学院全球未来:正义、发展和可持续性理学硕士,/majr_67413,QS排名：300+,社科 国际关系
MSc Terrorism and Counter-Terrorism Studies,伦敦大学皇家霍洛威学院恐怖主义和反恐研究理学硕士,/majr_67420,QS排名：300+,社科 国际关系
MSc Project Management,伦敦大学皇家霍洛威学院项目管理理学硕士,/majr_53212,QS排名：300+,工科 工程管理
MA Modern Philosophy,伦敦大学皇家霍洛威学院现代哲学文学硕士,/majr_53238,QS排名：300+,社科 哲学
MSc International Management,伦敦大学皇家霍洛威学院国际管理理学硕士,/majr_53253,QS排名：300+,商科 管理
MSc Engineering Management,伦敦大学皇家霍洛威学院工程管理理学硕士,/majr_61903,QS排名：300+,工科 工程管理
MA European Philosophy,伦敦大学皇家霍洛威学院欧洲哲学文学硕士,/majr_67426,QS排名：300+,社科 哲学
MA Political Philosophy,伦敦大学皇家霍洛威学院政治哲学文学硕士,/majr_67427,QS排名：300+,社科 哲学
MSc Environmental Diagnosis and Management,伦敦大学皇家霍洛威学院环境诊断与管理理学硕士,/majr_53218,QS排名：300+,工科 环境工程
MSc Human Resource Management,伦敦大学皇家霍洛威学院人力资源管理理学硕士,/majr_61920,QS排名：300+,商科 人力资源管理
MA Ancient History,伦敦大学皇家霍洛威学院古代史文学硕士,/majr_67395,QS排名：300+,社科 历史
MA Classical Art and Archaeology,伦敦大学皇家霍洛威学院古典艺术与考古学文学硕士,/majr_67396,QS排名：300+,社科 历史
MA Classics,伦敦大学皇家霍洛威学院古典学硕士,/majr_67397,QS排名：300+,社科 历史
MA Medieval Studies,伦敦大学皇家霍洛威学院中世纪研究文学硕士,/majr_67408,QS排名：300+,社科 历史
MSc Sustainability and Management,伦敦大学皇家霍洛威学院可持续发展与管理理学硕士,/majr_67414,QS排名：300+,工科 环境工程
MA Crusader Studies,伦敦大学皇家霍洛威学院十字军研究文学硕士,/majr_67415,QS排名：300+,社科 历史
MA History,伦敦大学皇家霍洛威学院历史学文学硕士,/majr_67416,QS排名：300+,社科 历史
MA Holocaust Studies,伦敦大学皇家霍洛威学院大屠杀研究文学硕士,/majr_67417,QS排名：300+,社科 历史
MA Late Antique and Byzantine Studies,伦敦大学皇家霍洛威学院近古与拜占庭研究文学硕士,/majr_67418,QS排名：300+,社科 历史
MA Public History,伦敦大学皇家霍洛威学院公共历史文学硕士,/majr_67419,QS排名：300+,社科 历史
MA History: Hellenic Studies,伦敦大学皇家霍洛威学院历史：希腊研究文学硕士,/majr_71524,QS排名：300+,社科 历史
MSc Logistics and Supply Chain Management,伦敦大学皇家霍洛威学院物流与供应链管理理学硕士,/majr_53211,QS排名：300+,商科 供应链管理
"MSc Media, Power and Public Affairs",伦敦大学皇家霍洛威学院媒体、权力与公共事务理学硕士,/majr_53237,QS排名：300+,社科 公共政策与事务
MSc International Public Policy,伦敦大学皇家霍洛威学院国际公共政策理学硕士,/majr_61910,QS排名：300+,社科 公共政策与事务
MSc Entrepreneurship and Innovation,伦敦大学皇家霍洛威学院创业与创新理学硕士,/majr_61918,QS排名：300+,商科 创业与创新
MSc Entrepreneurship and Innovation with a Year in Business,伦敦大学皇家霍洛威学院创业与创新理学硕士（1年行业实习）,/majr_61919,QS排名：300+,商科 创业与创新
MSc Quaternary Science,伦敦大学皇家霍洛威学院第四纪科学理学硕士,/majr_53230,QS排名：300+,工科 地球科学
MSc Energy Geosciences,伦敦大学皇家霍洛威学院能源地质科学理学硕士,/majr_67401,QS排名：300+,工科 地球科学
MSc Engineering Geology and Hydrogeology,伦敦大学皇家霍洛威学院工程地质与水文地质理学硕士,/majr_71523,QS排名：300+,工科 地球科学
"MA Global Health: Society, Culture and Behaviour",伦敦大学皇家霍洛威学院全球卫生：社会、文化和行为文学硕士,/majr_71526,QS排名：300+,社科 公共卫生
MSc Global Health: Human Health and the Environment,伦敦大学皇家霍洛威学院全球卫生：人类健康与环境理学硕士,/majr_71527,QS排名：300+,社科 公共卫生
"MSc Global Health: Food Security, Sustainability and Biodiversity",伦敦大学皇家霍洛威学院全球卫生：食品安全、可持续性和生物多样性理学硕士,/majr_71529,QS排名：300+,社科 公共卫生
MSc Applied Social Psychology,伦敦大学皇家霍洛威学院应用社会心理学理学硕士,/majr_53244,QS排名：300+,社科 心理学
MSc Clinical Psychology,伦敦大学皇家霍洛威学院临床心理学理学硕士,/majr_53245,QS排名：300+,社科 心理学
MSc Forensic Psychology,伦敦大学皇家霍洛威学院法医心理学理学硕士,/majr_61913,QS排名：300+,社科 心理学
MA International Media Management,伦敦大学皇家霍洛威学院国际媒体管理文学硕士,/majr_67421,QS排名：300+,社科 传播
MA English Literature,伦敦大学皇家霍洛威学院英国文学文学硕士,/majr_53224,QS排名：300+,社科 文化
MSc Mathematics of Cryptography and Communications,伦敦大学皇家霍洛威学院通信密码学数学理学硕士,/majr_53233,QS排名：300+,理科 数学
MSc Data Science and Analytics with a Year in Industry,伦敦大学皇家霍洛威学院数据科学与分析学理学硕士（1年行业实习）,/majr_61905,QS排名：300+,理科 数据科学
"MSc Elections, Campaigns and Democracy",伦敦大学皇家霍洛威学院选举、运动与民主理学硕士,/majr_61909,QS排名：300+,社科 其他社科
MSc Digital Innovation and Analytics,伦敦大学皇家霍洛威学院数字创新与分析理学硕士,/majr_61917,QS排名：300+,商科 其他商科
MA Theatre Directing,伦敦大学皇家霍洛威学院戏剧指导文学硕士,/majr_67400,QS排名：300+,社科 影视
MA Creative Writing,伦敦大学皇家霍洛威学院创意写作文学硕士,/majr_67409,QS排名：300+,社科 文化
"MA Victorian Literature, Art and Culture",伦敦大学皇家霍洛威学院维多利亚时代的文学艺术和文化文学硕士,/majr_67410,QS排名：300+,社科 文化
MA Digital Documentary,伦敦大学皇家霍洛威学院数字纪录片文学硕士,/majr_67422,QS排名：300+,社科 影视
MA Immersive Storytelling,伦敦大学皇家霍洛威学院沉浸式叙事文学硕士,/majr_67423,QS排名：300+,社科 其他社科
MA Producing Film and Television,伦敦大学皇家霍洛威学院电影制作与电视文学硕士,/majr_67424,QS排名：300+,社科 影视
MMus Music,伦敦大学皇家霍洛威学院音乐学硕士,/majr_67425,QS排名：300+,社科 其他社科
